,Theme,URL
1231,Software,https://www.etf.com/SWAR
1232,Software & Services,https://www.etf.com/SKYY
1233,Software & Services,https://www.etf.com/WCLD
1234,Software & Services,https://www.etf.com/XSW
1235,Software & Services,https://www.etf.com/FCLD
1236,Software & Services,https://www.etf.com/CLDS
1237,Software & Services,https://www.etf.com/CLDL
1238,Software & Services,https://www.etf.com/SKYU
1239,Software & Services,https://www.etf.com/BIGY
1240,Space,https://www.etf.com/ARKX
1241,Space,https://www.etf.com/UFO
1242,Space,https://www.etf.com/ROKT
1243,Specialized REITs,https://www.etf.com/SRVR
1244,Specialized REITs,https://www.etf.com/VPN
1245,Steel Producers,https://www.etf.com/SLX
1246,Tactical Asset Allocation,https://www.etf.com/RPAR
1247,Tactical Asset Allocation,https://www.etf.com/QAI
1248,Tactical Asset Allocation,https://www.etf.com/DALT
1249,Tactical Asset Allocation,https://www.etf.com/FLSP
1250,Tactical Asset Allocation,https://www.etf.com/TRTY
1251,Tactical Asset Allocation,https://www.etf.com/GAA
1252,Tactical Asset Allocation,https://www.etf.com/HDG
1253,Tactical Asset Allocation,https://www.etf.com/VEGA
1254,Tactical Asset Allocation,https://www.etf.com/ALTY
1255,Tactical Asset Allocation,https://www.etf.com/UPAR
1256,Tactical Asset Allocation,https://www.etf.com/HTUS
1257,Tactical Asset Allocation,https://www.etf.com/FORH
1258,Tactical Asset Allocation,https://www.etf.com/ALTS
1259,Tactical Asset Allocation,https://www.etf.com/MCRO
1260,Telecoms,https://www.etf.com/IYZ
1261,Telecoms,https://www.etf.com/XTL
1262,Telecoms,https://www.etf.com/LTL
1263,Timber,https://www.etf.com/WOOD
1264,Timber,https://www.etf.com/CUT
1265,Transportation,https://www.etf.com/IYT
1266,Transportation,https://www.etf.com/XTN
1267,Transportation,https://www.etf.com/FTXR
1268,Transportation,https://www.etf.com/TPOR
1269,Transportation,https://www.etf.com/BOAT
1270,Transportation,https://www.etf.com/SEA
1271,Ultra-Short Term,https://www.etf.com/JPST
1272,Ultra-Short Term,https://www.etf.com/SHV
1273,Ultra-Short Term,https://www.etf.com/BIL
1274,Ultra-Short Term,https://www.etf.com/ICSH
1275,Ultra-Short Term,https://www.etf.com/GSY
1276,Ultra-Short Term,https://www.etf.com/VUSB
1277,Ultra-Short Term,https://www.etf.com/BSCM
1278,Ultra-Short Term,https://www.etf.com/GBIL
1279,Ultra-Short Term,https://www.etf.com/SGOV
1280,Ultra-Short Term,https://www.etf.com/BSJM
1281,Ultra-Short Term,https://www.etf.com/CLTL
1282,Ultra-Short Term,https://www.etf.com/GSST
1283,Ultra-Short Term,https://www.etf.com/ULST
1284,Ultra-Short Term,https://www.etf.com/IBMK
1285,Ultra-Short Term,https://www.etf.com/VALT
1286,Ultra-Short Term,https://www.etf.com/OPER
1287,Ultra-Short Term,https://www.etf.com/FUMB
1288,Ultra-Short Term,https://www.etf.com/ULTR
1289,Ultra-Short Term,https://www.etf.com/BSMM
1290,Ultra-Short Term,https://www.etf.com/BSBE
1291,Ultra-Short Term,https://www.etf.com/IBTB
1292,Ultra-Short Term,https://www.etf.com/AWTM
1293,Ultra-Short Term,https://www.etf.com/BKUI
1294,Ultra-Short Term,https://www.etf.com/BILS
1295,Ultra-Short Term,https://www.etf.com/USI
1296,Ultra-Short Term,https://www.etf.com/FLUD
1297,Value,https://www.etf.com/VTV
1298,Value,https://www.etf.com/IWD
1299,Value,https://www.etf.com/VBR
1300,Value,https://www.etf.com/IVE
1301,Value,https://www.etf.com/VOE
1302,Value,https://www.etf.com/EFV
1303,Value,https://www.etf.com/IWN
1304,Value,https://www.etf.com/IWS
1305,Value,https://www.etf.com/SPYV
1306,Value,https://www.etf.com/VLUE
1307,Value,https://www.etf.com/IUSV
1308,Value,https://www.etf.com/SCHV
1309,Value,https://www.etf.com/IJS
1310,Value,https://www.etf.com/IJJ
1311,Value,https://www.etf.com/VONV
1312,Value,https://www.etf.com/DFAT
1313,Value,https://www.etf.com/MGV
1314,Value,https://www.etf.com/SLYV
1315,Value,https://www.etf.com/DFIV
1316,Value,https://www.etf.com/RPV
1317,Value,https://www.etf.com/VOOV
1318,Value,https://www.etf.com/AVUV
1319,Value,https://www.etf.com/MDYV
1320,Value,https://www.etf.com/AVDV
1321,Value,https://www.etf.com/NULV
1322,Value,https://www.etf.com/IVLU
1323,Value,https://www.etf.com/VIOV
1324,Value,https://www.etf.com/IWX
1325,Value,https://www.etf.com/FTA
1326,Value,https://www.etf.com/VTWV
1327,Value,https://www.etf.com/PWV
1328,Value,https://www.etf.com/IVOV
1329,Value,https://www.etf.com/ILCV
1330,Value,https://www.etf.com/XSVM
1331,Value,https://www.etf.com/JVAL
1332,Value,https://www.etf.com/VFVA
1333,Value,https://www.etf.com/FVAL
1334,Value,https://www.etf.com/IMCV
1335,Value,https://www.etf.com/AIVL
1336,Value,https://www.etf.com/ISCV
1337,Value,https://www.etf.com/NUMV
1338,Value,https://www.etf.com/RZV
1339,Value,https://www.etf.com/XMVM
1340,Value,https://www.etf.com/VLU
1341,Value,https://www.etf.com/FYT
1342,Value,https://www.etf.com/FNK
1343,Value,https://www.etf.com/PY
1344,Value,https://www.etf.com/QVAL
1345,Value,https://www.etf.com/FLV
1346,Value,https://www.etf.com/SPVU
1347,Value,https://www.etf.com/AVLV
1348,Value,https://www.etf.com/OSCV
1349,Value,https://www.etf.com/SVAL
1350,Value,https://www.etf.com/FAB
1351,Value,https://www.etf.com/ISVL
1352,Value,https://www.etf.com/RFV
1353,Value,https://www.etf.com/IVAL
1354,Value,https://www.etf.com/AIVI
1355,Value,https://www.etf.com/FBCV
1356,Value,https://www.etf.com/GVAL
1357,Value,https://www.etf.com/EWJV
1358,Value,https://www.etf.com/AVES
1359,Value,https://www.etf.com/ABEQ
1360,Value,https://www.etf.com/SPDV
1361,Value,https://www.etf.com/SPVM
1362,Value,https://www.etf.com/DEEP
1363,Value,https://www.etf.com/WBIF
1364,Value,https://www.etf.com/DBLV
1365,Value,https://www.etf.com/ZIG
1366,Value,https://www.etf.com/JAVA
1367,Value,https://www.etf.com/FIVA
1368,Value,https://www.etf.com/FOVL
1369,Value,https://www.etf.com/IWDL
1370,Value,https://www.etf.com/AVIV
1371,Value,https://www.etf.com/KVLE
1372,Value,https://www.etf.com/RWVG
1373,Value,https://www.etf.com/CVAR
1374,Value,https://www.etf.com/PVAL
1375,Value,https://www.etf.com/REVS
1376,Value,https://www.etf.com/SQLV
1377,Value,https://www.etf.com/UVDV
1378,Value,https://www.etf.com/FPAG
1379,Value,https://www.etf.com/EEMD
1380,Value,https://www.etf.com/STLV
1381,Value,https://www.etf.com/HVAL
1382,Value,https://www.etf.com/NVQ
1383,Value,https://www.etf.com/CFCV
1384,Value,https://www.etf.com/USVT
1385,Value,https://www.etf.com/AVSC
1386,Value,https://www.etf.com/DMDV
1387,Value,https://www.etf.com/AILV
1388,Value,https://www.etf.com/DFSV
1389,Value,https://www.etf.com/DISV
1390,Variable,https://www.etf.com/FTGC
1391,Variable,https://www.etf.com/HCOM
1392,Variable,https://www.etf.com/HGER
1393,Variable,https://www.etf.com/GLDX
1394,Video Games & eSports,https://www.etf.com/ESPO
1395,Video Games & eSports,https://www.etf.com/HERO
1396,Video Games & eSports,https://www.etf.com/GAMR
1397,Video Games & eSports,https://www.etf.com/NERD
1398,Video Games & eSports,https://www.etf.com/BNGE
1399,Water,https://www.etf.com/PHO
1400,Water,https://www.etf.com/FIW
1401,Water,https://www.etf.com/CGW
1402,Water,https://www.etf.com/PIO
1403,Water,https://www.etf.com/EBLU
1404,Water,https://www.etf.com/AQWA
